image_path,true_label,predicted_label,predicted_probability
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1784.jpg,shoes,clothes,0.6360753178596497
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic2.jpg,plastic,clothes,0.7078197002410889
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass312.jpg,brown-glass,biological,0.5158590078353882
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1963.jpg,shoes,clothes,0.7860661149024963
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1942.jpg,shoes,clothes,0.9443380832672119
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic91.jpg,plastic,white-glass,0.4847819209098816
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard409.jpg,cardboard,metal,0.6254703998565674
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper906.jpg,paper,metal,0.9991883635520935
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper276.jpg,paper,biological,0.7426716685295105
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic423.jpg,plastic,metal,0.8612797260284424
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper709.jpg,paper,metal,0.5662238597869873
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash68.jpg,trash,plastic,0.3101038634777069
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper10.jpg,paper,metal,0.9510511755943298
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological10.jpg,biological,shoes,0.8788716793060303
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass373.jpg,brown-glass,biological,0.8271802067756653
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass29.jpg,green-glass,plastic,0.5920904278755188
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological15.jpg,biological,trash,0.3459305167198181
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery839.jpg,battery,metal,0.6233657002449036
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery872.jpg,battery,brown-glass,0.6362132430076599
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal744.jpg,metal,battery,0.7319102883338928
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes691.jpg,shoes,clothes,0.9426320791244507
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard539.jpg,cardboard,battery,0.9535048604011536
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes526.jpg,clothes,shoes,0.9342420697212219
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass476.jpg,brown-glass,metal,0.9512402415275574
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic791.jpg,plastic,white-glass,0.8810037970542908
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic404.jpg,plastic,shoes,0.4716167747974396
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic159.jpg,plastic,white-glass,0.9612446427345276
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass500.jpg,brown-glass,metal,0.9743707180023193
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic19.jpg,plastic,white-glass,0.516318678855896
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic820.jpg,plastic,white-glass,0.9140581488609314
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic238.jpg,plastic,white-glass,0.3350210189819336
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1970.jpg,shoes,clothes,0.8971073031425476
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash528.jpg,trash,battery,0.7477086186408997
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper704.jpg,paper,white-glass,0.7966120839118958
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass120.jpg,green-glass,biological,0.9056508541107178
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass431.jpg,white-glass,metal,0.8399205207824707
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes5277.jpg,clothes,shoes,0.9801855087280273
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass10.jpg,green-glass,shoes,0.8830302357673645
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass47.jpg,white-glass,metal,0.8473488688468933
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes5201.jpg,clothes,shoes,0.9934654831886292
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash358.jpg,trash,white-glass,0.6666452884674072
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes650.jpg,shoes,cardboard,0.6571340560913086
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass24.jpg,white-glass,metal,0.8374084830284119
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass101.jpg,white-glass,paper,0.5360088348388672
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass760.jpg,white-glass,plastic,0.47189104557037354
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass735.jpg,white-glass,metal,0.932550311088562
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3545.jpg,clothes,metal,0.3376314640045166
