image_path,true_label,predicted_label,predicted_probability
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard389.jpg,cardboard,paper,0.41561388969421387
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3986.jpg,clothes,shoes,0.4181053340435028
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass444.jpg,white-glass,trash,0.6560580730438232
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1908.jpg,shoes,clothes,0.8266724348068237
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes833.jpg,shoes,brown-glass,0.1785767674446106
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal394.jpg,metal,brown-glass,0.3361387550830841
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard742.jpg,cardboard,clothes,0.4257810115814209
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass109.jpg,white-glass,paper,0.4429034888744354
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes602.jpg,shoes,white-glass,0.29431554675102234
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash9.jpg,trash,metal,0.19732996821403503
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass620.jpg,white-glass,clothes,0.7643029689788818
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1217.jpg,shoes,battery,0.5194353461265564
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal289.jpg,metal,biological,0.32413703203201294
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic161.jpg,plastic,green-glass,0.3061854839324951
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal91.jpg,metal,clothes,0.8569175004959106
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1338.jpg,shoes,battery,0.48003748059272766
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes656.jpg,shoes,battery,0.5429149270057678
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal574.jpg,metal,battery,0.7046425938606262
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3272.jpg,clothes,paper,0.5832697153091431
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery48.jpg,battery,plastic,0.5507117509841919
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash548.jpg,trash,clothes,0.6054354310035706
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes398.jpg,shoes,battery,0.6703328490257263
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard100.jpg,cardboard,clothes,0.5412177443504333
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes746.jpg,clothes,paper,0.756382167339325
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1060.jpg,shoes,battery,0.523476243019104
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass246.jpg,white-glass,trash,0.628136396408081
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard561.jpg,cardboard,trash,0.5606724619865417
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal296.jpg,metal,brown-glass,0.6130069494247437
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes907.jpg,clothes,shoes,0.42087018489837646
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes623.jpg,shoes,battery,0.6304895281791687
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash39.jpg,trash,white-glass,0.4755626320838928
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper1023.jpg,paper,clothes,0.611750602722168
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery892.jpg,battery,shoes,0.22157424688339233
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological240.jpg,biological,shoes,0.3299681842327118
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic328.jpg,plastic,paper,0.47090429067611694
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes55.jpg,shoes,battery,0.47035107016563416
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic559.jpg,plastic,paper,0.24747760593891144
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1013.jpg,shoes,clothes,0.7662689685821533
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes336.jpg,clothes,white-glass,0.3818780779838562
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic840.jpg,plastic,trash,0.655967652797699
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3909.jpg,clothes,plastic,0.3252594470977783
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal703.jpg,metal,white-glass,0.2642539441585541
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1425.jpg,shoes,clothes,0.3313640058040619
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic342.jpg,plastic,shoes,0.2653579115867615
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological204.jpg,biological,clothes,0.45000413060188293
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1839.jpg,shoes,clothes,0.7060180902481079
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3044.jpg,clothes,cardboard,0.42416176199913025
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash288.jpg,trash,plastic,0.5624803304672241
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1855.jpg,shoes,clothes,0.7289051413536072
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass74.jpg,white-glass,paper,0.4282964766025543
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass227.jpg,brown-glass,green-glass,0.17506149411201477
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal695.jpg,metal,plastic,0.31028640270233154
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal613.jpg,metal,shoes,0.7137759327888489
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard888.jpg,cardboard,plastic,0.644733190536499
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic471.jpg,plastic,battery,0.46370941400527954
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1753.jpg,shoes,clothes,0.5278897881507874
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2249.jpg,clothes,plastic,0.3287630081176758
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic500.jpg,plastic,battery,0.6288458704948425
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes380.jpg,shoes,cardboard,0.9141477346420288
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological257.jpg,biological,clothes,0.46973344683647156
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal669.jpg,metal,plastic,0.3669852614402771
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1826.jpg,shoes,clothes,0.5814904570579529
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass677.jpg,white-glass,trash,0.5598828196525574
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes941.jpg,shoes,battery,0.6698680520057678
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash126.jpg,trash,metal,0.3622760474681854
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes959.jpg,shoes,battery,0.5911645889282227
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass185.jpg,white-glass,plastic,0.6649181246757507
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery541.jpg,battery,shoes,0.5486677885055542
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1169.jpg,shoes,clothes,0.44126251339912415
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass295.jpg,white-glass,metal,0.5019501447677612
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal408.jpg,metal,clothes,0.6573785543441772
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal681.jpg,metal,biological,0.48119136691093445
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard215.jpg,cardboard,clothes,0.6715405583381653
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes153.jpg,shoes,metal,0.47529107332229614
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper766.jpg,paper,plastic,0.4204186499118805
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery461.jpg,battery,shoes,0.6285936832427979
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4702.jpg,clothes,cardboard,0.8780729174613953
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass153.jpg,green-glass,biological,0.5336501002311707
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes107.jpg,shoes,battery,0.7032709121704102
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic781.jpg,plastic,white-glass,0.41711342334747314
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper124.jpg,paper,clothes,0.7756830453872681
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes236.jpg,shoes,clothes,0.4173451364040375
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological654.jpg,biological,clothes,0.2708751857280731
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper970.jpg,paper,plastic,0.3206688463687897
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic422.jpg,plastic,paper,0.24163326621055603
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes56.jpg,shoes,clothes,0.5718487501144409
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass317.jpg,brown-glass,shoes,0.24008631706237793
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic731.jpg,plastic,trash,0.556327760219574
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1265.jpg,shoes,metal,0.8130218982696533
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery392.jpg,battery,shoes,0.49360036849975586
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic558.jpg,plastic,trash,0.7906196117401123
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper1028.jpg,paper,cardboard,0.8594430088996887
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass232.jpg,white-glass,paper,0.3184345066547394
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery720.jpg,battery,brown-glass,0.20853522419929504
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic757.jpg,plastic,trash,0.49229422211647034
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological795.jpg,biological,brown-glass,0.5038323998451233
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic634.jpg,plastic,clothes,0.5651014447212219
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic778.jpg,plastic,paper,0.48005226254463196
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic109.jpg,plastic,paper,0.24243797361850739
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal343.jpg,metal,shoes,0.36342671513557434
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal643.jpg,metal,trash,0.5879135131835938
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes937.jpg,shoes,clothes,0.33277857303619385
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal180.jpg,metal,clothes,0.31342506408691406
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes58.jpg,clothes,battery,0.795677900314331
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal288.jpg,metal,biological,0.2931582033634186
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes736.jpg,shoes,clothes,0.7830345034599304
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass466.jpg,brown-glass,shoes,0.7251325249671936
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic806.jpg,plastic,trash,0.613386332988739
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass472.jpg,white-glass,trash,0.6987888813018799
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass321.jpg,white-glass,paper,0.5168939828872681
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes681.jpg,shoes,battery,0.6388902068138123
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological488.jpg,biological,clothes,0.6627472043037415
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper501.jpg,paper,shoes,0.32706505060195923
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes110.jpg,shoes,trash,0.4429866075515747
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass581.jpg,white-glass,battery,0.4428134262561798
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal545.jpg,metal,plastic,0.6544495224952698
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1687.jpg,shoes,clothes,0.8560687899589539
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1771.jpg,shoes,clothes,0.8000646829605103
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes787.jpg,shoes,paper,0.6400740742683411
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass248.jpg,brown-glass,metal,0.162933811545372
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal661.jpg,metal,white-glass,0.35426804423332214
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash5.jpg,trash,biological,0.22073350846767426
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes441.jpg,shoes,biological,0.5017256736755371
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery115.jpg,battery,trash,0.7962296009063721
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass535.jpg,white-glass,trash,0.4829927384853363
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1892.jpg,shoes,clothes,0.8176950216293335
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass469.jpg,white-glass,trash,0.5064403414726257
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard800.jpg,cardboard,shoes,0.25075340270996094
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass525.jpg,green-glass,battery,0.5244391560554504
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass582.jpg,brown-glass,clothes,0.26024681329727173
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery913.jpg,battery,plastic,0.5166317224502563
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash451.jpg,trash,white-glass,0.4056691825389862
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4258.jpg,clothes,plastic,0.47218912839889526
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal375.jpg,metal,paper,0.26476341485977173
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass417.jpg,white-glass,trash,0.4936768412590027
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass359.jpg,white-glass,trash,0.44696876406669617
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes5302.jpg,clothes,metal,0.42406436800956726
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes950.jpg,shoes,battery,0.39286449551582336
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass49.jpg,white-glass,trash,0.2890489399433136
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic668.jpg,plastic,paper,0.388958603143692
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3213.jpg,clothes,plastic,0.5311143398284912
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass167.jpg,brown-glass,paper,0.29817408323287964
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal512.jpg,metal,white-glass,0.34845295548439026
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass34.jpg,white-glass,plastic,0.6117960214614868
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic276.jpg,plastic,white-glass,0.613957941532135
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1195.jpg,shoes,clothes,0.5878437757492065
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic701.jpg,plastic,metal,0.3903619349002838
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass95.jpg,brown-glass,shoes,0.5364528298377991
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper534.jpg,paper,clothes,0.7785927653312683
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3556.jpg,clothes,paper,0.8353757858276367
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery12.jpg,battery,green-glass,0.9225497245788574
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1045.jpg,shoes,cardboard,0.3421981632709503
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1281.jpg,clothes,biological,0.3610299527645111
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes546.jpg,shoes,battery,0.40604323148727417
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/battery/battery257.jpg,battery,metal,0.5839715600013733
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes5027.jpg,clothes,paper,0.5296597480773926
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass417.jpg,brown-glass,shoes,0.5739055275917053
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass54.jpg,brown-glass,clothes,0.5685798525810242
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4878.jpg,clothes,paper,0.6929022073745728
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/trash/trash497.jpg,trash,white-glass,0.5550245642662048
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes972.jpg,shoes,white-glass,0.6399970650672913
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic371.jpg,plastic,clothes,0.4877484440803528
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes559.jpg,shoes,battery,0.5909243822097778
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4409.jpg,clothes,paper,0.44838547706604004
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/plastic/plastic851.jpg,plastic,white-glass,0.3547293245792389
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal729.jpg,metal,brown-glass,0.711094081401825
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/biological/biological335.jpg,biological,shoes,0.32307741045951843
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1553.jpg,shoes,clothes,0.6556611657142639
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass472.jpg,brown-glass,shoes,0.9365384578704834
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass507.jpg,brown-glass,shoes,0.6107214093208313
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal11.jpg,metal,white-glass,0.48165225982666016
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes853.jpg,shoes,battery,0.6452040076255798
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/paper/paper1036.jpg,paper,plastic,0.3383583724498749
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal82.jpg,metal,paper,0.29119089245796204
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard359.jpg,cardboard,shoes,0.5491283535957336
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal518.jpg,metal,biological,0.3801403045654297
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/shoes/shoes301.jpg,shoes,white-glass,0.4589458703994751
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal395.jpg,metal,paper,0.3113349676132202
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard682.jpg,cardboard,metal,0.23779554665088654
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/metal/metal662.jpg,metal,trash,0.5234397053718567
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass456.jpg,brown-glass,shoes,0.5262887477874756
/kaggle/input/datasets/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass694.jpg,white-glass,trash,0.2873639464378357
